T=74: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=75: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=76: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=77: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=78: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=79: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=80: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=81: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=82: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=83: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=84: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=85: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=86: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=87: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=88: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=89: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=90: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=91: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=92: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=93: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=94: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=95: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=96: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=97: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=98: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=99: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=100: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
T=101: ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0)) & ((None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None),(None: None->None)) -> -9.0, ((Robot(R1), Node(86), ->Node(53), 0),(Robot(R2), Node(92), ->Node(85), 0),(Robot(R3), Node(35), ->Node(105), 0),(Robot(R4), Node(52), ->Node(32), 0),(Robot(R5), Node(57), ->Node(42), 0),(Robot(R6), Node(94), ->Node(8), 0),(Robot(R7), Node(59), ->Node(6), 0),(Robot(R8), Node(82), ->Node(38), 0),(Robot(R9), Node(42), ->Node(13), 0))
